date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/16/2026,ARKW,EVERPURE INC-A,P,74624M102,"329,159","$31,918,548.23",1.76%
09/16/2026,ARKW,GITLAB INC-CL A,GTLB,37637K108,"628,865","$30,877,271.50",1.70%
09/16/2026,ARKW,BULLISH,BLSH,G16910120,"868,139","$30,784,208.94",1.69%
09/16/2026,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"29,674,748","$29,674,748.02",1.63%
09/16/2026,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"41,335","$23,075,677.10",1.27%
09/16/2026,ARKW,TOAST INC-CLASS A,TOST,888787108,"714,670","$22,755,092.80",1.25%
09/16/2026,ARKW,NETFLIX INC,NFLX,64110L106,"266,351","$20,748,742.90",1.14%
09/16/2026,ARKW,MERCADOLIBRE INC,MELI,58733R102,"11,087","$20,277,457.78",1.12%
09/16/2026,ARKW,FIGMA INC-CL A,FIG,316841105,"797,927","$19,054,496.76",1.05%
09/16/2026,ARKW,DOORDASH INC - A,DASH,25809K105,"93,876","$18,611,855.76",1.02%
09/16/2026,ARKW,SNOWFLAKE INC,SNOW,833445109,"54,787","$17,695,105.26",0.97%
09/16/2026,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,418,756","$15,867,039.36",0.87%
09/16/2026,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"625,131","$15,403,227.84",0.85%
09/16/2026,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"63,842","$10,745,885.44",0.59%
09/16/2026,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"798,583","$7,470,578.10",0.41%
09/16/2026,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"499,722","$3,987,781.56",0.22%
09/16/2026,ARKW,BRERA HOLDINGS PLC WTS,,BREADUMMY,"139,569","$180,044.14",0.01%
09/16/2026,ARKW,BRERA HOLDINGS PLC-CL B,,G13311132,"75,787","$246,307.75",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
