date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/10/2026,ARKW,BULLISH,BLSH,G16910120,"860,751","$29,558,189.34",1.62%
09/10/2026,ARKW,RUBRIK INC-A,RBRK,781154109,"328,586","$29,185,008.52",1.60%
09/10/2026,ARKW,GITLAB INC-CL A,GTLB,37637K108,"623,513","$28,887,357.29",1.58%
09/10/2026,ARKW,TOAST INC-CLASS A,TOST,888787108,"708,588","$22,993,680.60",1.26%
09/10/2026,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"40,985","$21,435,155.00",1.18%
09/10/2026,ARKW,MERCADOLIBRE INC,MELI,58733R102,"10,993","$20,626,495.69",1.13%
09/10/2026,ARKW,NETFLIX INC,NFLX,64110L106,"264,085","$20,078,382.55",1.10%
09/10/2026,ARKW,DOORDASH INC - A,DASH,25809K105,"93,078","$18,359,170.11",1.01%
09/10/2026,ARKW,SNOWFLAKE INC,SNOW,833445109,"54,321","$18,006,325.08",0.99%
09/10/2026,ARKW,FIGMA INC-CL A,FIG,316841105,"791,137","$17,412,925.37",0.96%
09/10/2026,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,398,172","$16,859,149.16",0.92%
09/10/2026,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"619,811","$14,664,728.26",0.80%
09/10/2026,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"63,300","$10,737,579.00",0.59%
09/10/2026,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"791,787","$7,498,222.89",0.41%
09/10/2026,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"493,327","$4,124,213.72",0.23%
09/10/2026,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,001,237","$2,001,237.22",0.11%
09/10/2026,ARKW,BRERA HOLDINGS PLC-CL B,,G13311132,"80,532","$297,968.40",0.02%
09/10/2026,ARKW,ALPHABET INC-CL A,GOOGL,02079K305,556,"$183,841.40",0.01%
09/10/2026,ARKW,BRERA HOLDINGS PLC WTS,,BREADUMMY,"139,569","$216,332.11",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
